obj,pv
6477,1.96534e+07
6478,7.81077e+08
6479,893015
6480,0
6481,3.83998e+08
6482,2.27084e+08
6483,0
6484,7.67709e+08
6485,0
6486,8.71651e+07
6487,0
6488,2.13575e+09
6489,2.54167e+08
6490,7.74123e+08
6491,4.8861e+08
6492,0
6493,7.90491e+08
6494,0
6495,0
6496,0
6497,1.89717e+09
6498,1.03041e+09
6499,0
6500,0
6501,0
6502,1.93527e+09
6503,1.35046e+09
6504,1.27497e+09
6505,1.80261e+09
6506,3.5909e+08
6507,0
6508,9.596e+08
6509,1.05938e+09
6510,1.13787e+09
6511,2.12082e+09
6512,5.32698e+08
6513,1.28732e+09
6514,1.78307e+08
6515,1.88092e+09
6516,1.24242e+09
6517,0
6518,0
6519,9.88696e+08
6520,2.28837e+08
6521,9.36429e+08
6522,2.10375e+09
6523,1.38176e+09
6524,1.22932e+09
6525,1.37629e+09
6526,0
6527,1.13192e+09
6528,2.94927e+08
6529,0
6530,0
6531,7.72724e+08
6532,3.26636e+08
6533,0
6534,8.01694e+08
6535,1.47975e+09
6536,6.89661e+07
6537,0
6538,0
6539,1.13666e+09
6540,1.99356e+09
6541,1.42256e+09
6542,1.63661e+09
6543,0
6544,1.14828e+09
6545,4.36826e+08
6546,0
6547,9.63718e+08
6548,2.05439e+08
6549,2.07612e+09
6550,1.52099e+09
6551,1.61604e+09
6552,1.49682e+09
6553,1.66986e+09
6554,0
6555,1.81438e+09
6556,2.10219e+09
6557,1.5147e+09
6558,1.94747e+09
6559,2.30613e+08
6560,7.62777e+08
6561,5.64563e+08
6562,0
6563,1.43427e+09
6564,1.20055e+09
6565,2.45466e+08
6566,2.08687e+09
6567,0
6568,2.05063e+09
6569,0
6570,0
6571,9.38536e+08
6572,0
6573,8.8368e+07
6574,3.73229e+08
6575,6.50027e+08
6576,0
6577,1.2495e+09
6578,0
6579,0
6580,5.4603e+08
6581,0
6582,0
6583,0
6584,6.99274e+08
6585,5.59634e+08
6586,0
6587,7.27253e+08
6588,5.64142e+08
6589,0
6590,0
6591,0
6592,0
6593,1.47651e+09
6594,0
6595,0
6596,0
6597,0
6598,1.26661e+09
6599,0
6600,0
6601,0
6602,0
6603,1.02145e+08
6604,1.58476e+09
6605,1.34891e+09
6606,1.3371e+09
6607,1.0557e+09
6608,0
6609,0
6610,4.20163e+08
6611,0
6612,0
6613,1.16164e+09
6614,2.04815e+09
6615,0
6616,0
6617,0
6618,1.09403e+09
6619,0
6620,9.63637e+07
6621,1.65049e+09
6622,0
6623,0
6624,3.01226e+08
6625,1.3737e+08
6626,0
6627,2.69602e+08
6628,8.33865e+08
6629,1.65519e+09
6630,0
6631,0
6632,8.64738e+08
6633,3.7792e+08
6634,1.55939e+09
6635,0
6636,8.98288e+08
6637,1.86461e+09
6638,2.13949e+09
6639,1.98235e+09
6640,1.13229e+09
6641,1.08439e+09
6642,1.8567e+09
6643,8.5069e+08
6644,0
6645,7.09373e+08
6646,1.12007e+09
6647,1.32509e+09
6648,0
6649,1.12504e+09
6650,0
6651,5.97281e+08
6652,0
6653,0
6654,4.13082e+08
6655,1.39484e+09
6656,1.1025e+09
6657,1.92928e+09
6658,1.56607e+09
6659,3.56745e+08
6660,5.26026e+08
6661,1.52676e+09
6662,0
6663,0
6664,9.36883e+08
6665,1.41385e+08
6666,1.14615e+09
6667,0
6668,3.19324e+08
6669,0
6670,0
6671,1.38821e+09
6672,1.81403e+09
6673,1.63586e+09
6674,0
6675,1.52111e+09
6676,1.98077e+09
6677,0
6678,0
6679,0
6680,0
6681,0
6682,5.40226e+07
6683,0
6684,1.84142e+09
6685,3.14416e+08
6686,6.11666e+08
6687,0
6688,0
6689,1.96119e+09
6690,1.604e+09
6691,0
6692,1.55933e+09
6693,8.97618e+08
6694,5.52811e+08
6695,1.51352e+08
6696,1.27275e+09
6697,2.14512e+09
6698,8.10224e+08
6699,1.33768e+09
6700,0
6701,1.90273e+09
6702,9.72293e+08
6703,6.05557e+08
6704,0
6705,8.07348e+08
6706,1.2112e+09
6707,0
6708,0
6709,0
6710,5.57055e+07
6711,0
6712,0
6713,3.24627e+08
6714,1.94969e+09
6715,6.59792e+08
6716,1.93263e+09
6717,7.22032e+08
6718,2.38279e+08
6719,9.72565e+08
6720,0
6721,0
6722,1.21143e+07
6723,1.778e+09
6724,1.31657e+09
6725,1.36716e+08
6726,0
6727,1.81455e+08
6728,1.56919e+09
6729,4.06874e+08
6730,0
6731,1.17305e+09
6732,1.90556e+09
6733,1.18517e+09
6734,0
6735,5.18533e+08
6736,6.46791e+08
6737,1.05716e+09
6738,2.15287e+08
6739,0
6740,0
6741,0
6742,9.56883e+07
6743,2.14371e+09
6744,0
6745,0
6746,4.685e+08
6747,5.43174e+08
6748,4.57341e+08
6749,0
6750,1.91354e+09
6751,0
6752,0
6753,0
6754,9.95911e+08
6755,1.21972e+08
6756,0
6757,1.59994e+09
6758,6.96594e+08
6759,0
6760,0
6761,0
6762,0
6763,6.27738e+08
6764,0
6765,0
6766,4.66625e+08
6767,2.3936e+07
6768,0
6769,6.30644e+07
6770,0
6771,1.52574e+09
6772,0
6773,0
6774,1.10998e+09
6775,7.49223e+08
6776,1.55013e+09
6777,0
6778,0
6779,1.79779e+09
6780,2.67816e+08
6781,2.11356e+09
6782,1.56009e+09
6783,0
6784,8.04507e+08
6785,2.13549e+09
6786,1.06941e+09
6787,0
6788,0
6789,5.97444e+08
6790,2.0571e+09
6791,7.68428e+08
6792,1.38077e+09
6793,0
6794,0
6795,8.55499e+08
6796,1.40866e+09
6797,2.79865e+08
6798,4.57532e+08
6799,0
6800,1.94006e+09
6801,0
6802,2.69022e+07
6803,0
6804,0
6805,0
6806,1.37532e+09
6807,0
6808,1.30909e+09
6809,8.79648e+08
6810,1.63362e+09
6811,2.07679e+09
6812,1.795e+09
6813,1.75499e+09
6814,0
6815,1.50309e+09
6816,1.28425e+09
6817,1.89602e+09
6818,0
6819,0
6820,5.29882e+08
6821,0
6822,1.40183e+09
6823,0
6824,5.61517e+08
6825,0
6826,1.74232e+09
6827,1.68537e+09
6828,7.39408e+07
6829,0
6830,1.43599e+09
6831,1.02424e+09
6832,1.77805e+09
6833,0
6834,1.22114e+09
6835,1.50787e+09
6836,1.2961e+09
6837,8.43383e+08
6838,2.74621e+08
6839,0
6840,0
6841,1.5179e+09
6842,1.37022e+09
6843,5.71533e+07
6844,0
6845,2.25771e+08
6846,1.83373e+09
6847,0
6848,0
6849,1.60995e+09
6850,1.02183e+09
6851,2.3639e+08
6852,5.68769e+08
6853,1.3111e+09
6854,4.51756e+08
6855,1.75402e+09
6856,0
6857,0
6858,7.0321e+08
6859,0
6860,0
6861,1.42078e+09
6862,1.49121e+09
6863,0
6864,2.80025e+08
6865,6.39028e+08
6866,1.73247e+09
6867,5.47106e+08
6868,6.82503e+08
6869,0
6870,0
6871,0
6872,0
6873,1.33346e+09
6874,4.41113e+07
6875,0
6876,1.64434e+09
6877,1.41434e+09
6878,1.81293e+09
6879,0
6880,0
6881,9.80627e+08
6882,1.97675e+09
6883,1.52605e+09
6884,0
6885,0
6886,6.95803e+07
6887,6.88302e+08
6888,1.34627e+09
6889,0
6890,0
6891,1.93704e+09
6892,6.6897e+08
6893,9.50036e+08
6894,0
6895,1.58466e+09
6896,2.0021e+09
6897,0
6898,8.01873e+08
6899,0
6900,0
6901,1.67366e+09
6902,2.88297e+08
6903,0
6904,1.31251e+09
6905,0
6906,5.76461e+08
6907,4.9584e+08
6908,1.85977e+08
6909,2.48126e+07
6910,0
6911,1.53457e+09
6912,0
6913,1.57513e+09
6914,2.9529e+08
6915,2.0029e+09
6916,0
6917,2.07292e+09
6918,6.75555e+08
6919,0
6920,1.52637e+09
6921,1.53075e+09
6922,0
6923,9.69403e+08
6924,1.07334e+09
6925,1.62764e+09
6926,1.89367e+09
6927,1.72625e+09
6928,7.3378e+08
6929,7.30855e+08
6930,0
6931,1.40865e+09
6932,1.30187e+09
6933,7.47211e+08
6934,0
6935,0
6936,1.96318e+09
6937,0
6938,5.00581e+08
6939,1.77473e+09
6940,1.53908e+09
6941,1.07947e+09
6942,5.93429e+08
6943,0
6944,0
6945,1.89917e+09
6946,3.13588e+08
6947,2.73419e+08
6948,3.23278e+08
6949,0
6950,1.63313e+09
6951,0
6952,9.383e+08
6953,0
6954,0
6955,5.82995e+08
6956,0
6957,0
6958,0
6959,1.03633e+09
6960,1.96032e+07
6961,9.98913e+08
6962,0
6963,2.63066e+08
6964,0
6965,0
6966,2.00819e+09
6967,0
6968,2.09048e+09
6969,1.16546e+09
6970,1.61462e+09
6971,0
6972,0
6973,5.81465e+08
6974,0
6975,1.01601e+09
6976,0
6977,1.48831e+09
6978,1.53811e+09
6979,2.13254e+09
6980,1.83643e+09
6981,8.0167e+08
6982,4.11572e+08
6983,1.53915e+09
6984,1.7452e+09
6985,0
6986,0
6987,6.55215e+07
6988,2.00816e+09
6989,1.32964e+09
6990,5.40855e+08
6991,2.13935e+09
6992,0
6993,6.14171e+08
6994,4.25626e+08
6995,1.57457e+09
6996,0
6997,2.14628e+09
6998,0
6999,1.6214e+09
7000,1.69367e+09
7001,0
7002,0
7003,4.32099e+08
7004,7.59359e+08
7005,8.83721e+08
7006,0
7007,0
7008,8.47249e+08
7009,1.95279e+09
7010,7.81457e+08
7011,6.65458e+08
7012,0
7013,5.09217e+08
7014,0
7015,4.19623e+08
7016,1.2527e+09
7017,0
7018,0
7019,0
7020,1.31565e+08
7021,1.02221e+09
7022,0
7023,1.13795e+09
7024,1.0759e+09
7025,0
7026,0
7027,2.1073e+09
7028,0
7029,2.13424e+09
7030,1.39953e+09
7031,0
7032,0
7033,3.94825e+08
7034,0
7035,1.35828e+09
7036,9.47018e+08
7037,0
7038,0
7039,9.00059e+08
7040,0
7041,0
7042,1.07418e+09
7043,1.81643e+09
7044,9.85783e+08
7045,0
7046,1.42043e+09
7047,2.12928e+09
7048,8.2994e+08
7049,4.73991e+08
7050,0
7051,1.62485e+09
7052,5.70117e+08
7053,1.27929e+09
7054,9.58895e+08
7055,2.74176e+08
7056,0
7057,1.68702e+09
7058,1.27527e+09
7059,0
7060,0
7061,1.01181e+09
7062,6.70431e+08
7063,1.59028e+09
7064,6.08745e+08
7065,4.91255e+08
7066,1.83776e+09
7067,0
7068,1.36616e+09
7069,0
7070,1.33615e+09
7071,6.66746e+08
7072,1.52832e+09
7073,0
7074,2.47793e+07
7075,1.68798e+09
7076,0
7077,1.9246e+09
7078,1.12811e+09
7079,0
7080,4.15244e+08
7081,0
7082,1.30901e+09
7083,0
7084,8.73179e+08
7085,1.9128e+09
7086,0
7087,0
7088,0
7089,0
7090,0
7091,1.40324e+09
7092,4.58869e+08
7093,9.4007e+08
7094,0
7095,0
7096,1.02343e+09
7097,2.04137e+09
7098,1.37048e+09
7099,5.11511e+08
7100,2.039e+09
7101,1.66433e+07
7102,1.61113e+09
7103,5.64779e+08
7104,1.65447e+09
7105,0
7106,0
7107,0
7108,0
7109,0
7110,1.04229e+09
7111,0
7112,1.08844e+07
7113,1.45225e+09
7114,1.31061e+09
7115,1.98625e+09
7116,1.50171e+09
7117,0
7118,4.40154e+08
7119,0
7120,0
7121,1.27351e+09
7122,1.44384e+09
7123,0
7124,0
7125,0
7126,7.99173e+08
7127,1.5158e+09
7128,0
7129,1.02324e+09
7130,3.91239e+08
7131,7.9616e+08
7132,1.84178e+09
7133,4.48485e+08
7134,2.02677e+09
7135,4.62832e+08
7136,2.04859e+09
7137,1.49604e+09
7138,0
7139,6.63336e+08
7140,0
7141,5.92621e+08
7142,1.84105e+09
7143,3.10399e+08
7144,1.38782e+09
7145,7.25384e+08
7146,0
7147,0
7148,5.80204e+08
7149,1.67951e+09
7150,4.6902e+08
7151,1.08664e+09
7152,1.85339e+09
7153,2.01636e+09
7154,0
7155,1.41469e+09
7156,1.67901e+09
7157,0
7158,0
7159,5.28603e+08
7160,1.80159e+09
7161,7.31192e+08
7162,0
7163,0
7164,8.90736e+08
7165,0
7166,1.0196e+09
7167,0
7168,5.48315e+08
7169,1.97063e+09
7170,1.75129e+09
7171,0
7172,6.15752e+08
7173,0
7174,2.24796e+07
7175,6.80425e+08
7176,0
7177,0
7178,1.5065e+09
7179,5.11731e+08
7180,8.2743e+08
7181,3.00317e+08
7182,1.9509e+09
7183,2.10117e+09
7184,1.27912e+09
7185,0
7186,1.23355e+09
7187,1.6451e+09
7188,0
7189,3.88464e+08
7190,6.39982e+08
7191,0
7192,2.06261e+09
7193,1.21455e+09
7194,2.65627e+08
7195,1.27571e+09
7196,1.20353e+09
7197,7.35374e+08
7198,1.53524e+09
7199,1.54195e+09
7200,8.39448e+08
7201,1.86366e+09
7202,1.13923e+09
7203,9.01418e+08
7204,5.98977e+08
7205,1.34382e+09
7206,9.13734e+08
7207,0
7208,0
7209,1.82381e+09
7210,7.32442e+08
7211,5.68045e+07
7212,1.394e+09
7213,1.38697e+09
7214,0
7215,6.58371e+08
7216,0
7217,1.36673e+09
7218,6.46583e+08
7219,1.8381e+09
7220,1.11482e+09
7221,1.69897e+09
7222,1.84969e+09
7223,0
7224,1.20689e+09
7225,9.73702e+08
7226,1.73367e+09
7227,1.67182e+09
7228,0
7229,3.20493e+08
7230,1.47492e+07
7231,4.9918e+08
7232,1.14552e+09
7233,5.04544e+08
7234,8.69564e+08
7235,0
7236,1.8744e+08
7237,0
7238,2.12964e+09
7239,0
7240,8.37907e+08
7241,6.45912e+08
7242,0
7243,9.29588e+08
7244,1.70374e+09
7245,0
7246,0
7247,0
7248,9.25594e+08
7249,7.5108e+08
7250,1.08663e+09
7251,0
7252,3.51379e+08
7253,3.87735e+08
7254,0
7255,1.24434e+09
7256,5.78158e+08
7257,1.46027e+09
7258,0
7259,0
7260,2.3397e+08
7261,3.33637e+07
7262,0
7263,1.44762e+08
7264,1.49552e+09
7265,6.44782e+08
7266,9.10525e+08
7267,1.98586e+09
7268,0
7269,9.77431e+08
7270,9.52309e+08
7271,0
7272,4.77217e+07
7273,1.37524e+09
7274,1.0467e+09
7275,6.08243e+08
7276,1.94354e+09
7277,8.64614e+07
7278,1.14673e+09
7279,1.77769e+09
7280,0
7281,2.0512e+09
7282,7.03752e+08
7283,0
7284,7.72336e+08
7285,4.9452e+08
7286,9.01854e+08
7287,0
7288,5.83043e+08
7289,3.469e+08
7290,0
7291,0
7292,9.96005e+08
7293,0
7294,1.76002e+09
7295,5.06005e+08
7296,0
7297,3.99523e+08
7298,9.64188e+08
7299,1.13198e+08
7300,0
7301,1.62436e+09
7302,3.9108e+08
7303,1.50142e+09
7304,0
7305,2.17542e+08
7306,0
7307,1.36493e+09
7308,0
7309,0
7310,0
7311,1.16422e+09
7312,1.46926e+09
7313,1.52383e+09
7314,0
7315,0
7316,6.76288e+08
7317,1.2972e+09
7318,8.4518e+08
7319,0
7320,1.75914e+09
7321,1.07149e+08
7322,2.0115e+08
7323,5.96662e+08
7324,1.86776e+09
7325,1.15237e+09
7326,1.15237e+09
7327,1.65283e+09
7328,1.94786e+09
7329,0
7330,0
7331,0
7332,1.08216e+09
7333,2.07119e+09
7334,0
7335,1.73237e+09
7336,1.148e+09
7337,1.70769e+09
7338,1.40681e+09
7339,7.7304e+08
7340,1.26297e+09
7341,0
7342,7.65707e+08
7343,3.89136e+08
7344,7.93926e+08
7345,1.94678e+09
7346,1.67564e+09
7347,0
7348,1.66193e+09
7349,9.43538e+08
7350,0
7351,0
7352,1.49749e+09
7353,1.63362e+09
7354,0
7355,2.08059e+09
7356,1.07476e+09
7357,9.0147e+08
7358,0
7359,0
7360,0
7361,0
7362,1.68222e+09
7363,1.23133e+09
7364,5.84635e+08
7365,1.23773e+08
7366,1.5023e+09
7367,0
7368,1.43774e+09
7369,9.05445e+08
7370,0
7371,7.63869e+08
7372,0
7373,1.43264e+08
7374,1.29704e+09
7375,3.33111e+08
7376,2.12012e+09
7377,6.23644e+08
7378,0
7379,3.54366e+08
7380,1.70391e+07
7381,6.73375e+07
7382,0
7383,7.86772e+08
7384,8.06501e+08
7385,2.0487e+09
7386,0
7387,2.60742e+08
7388,1.90388e+09
7389,1.84334e+09
7390,1.56905e+09
7391,1.28379e+09
7392,0
7393,8.93004e+08
7394,1.01674e+09
7395,1.14445e+09
7396,1.23189e+08
7397,0
7398,1.37373e+09
7399,0
7400,7.74217e+08
7401,1.07236e+09
7402,0
7403,1.07684e+09
7404,1.54697e+09
7405,1.51223e+09
7406,1.99618e+09
7407,1.36312e+09
7408,0
7409,2.03283e+09
7410,0
7411,9.14771e+08
7412,0
7413,0
7414,7.14138e+08
7415,3.05834e+08
7416,7.74077e+08
7417,1.25269e+08
7418,1.82865e+09
7419,0
7420,0
7421,1.58827e+09
7422,9.87284e+07
7423,1.34055e+09
7424,1.99916e+08
7425,1.0689e+09
7426,2.02041e+09
7427,0
7428,0
7429,0
7430,9.82497e+08
7431,0
7432,1.11427e+09
7433,0
7434,0
7435,4.2734e+08
7436,5.37023e+08
7437,0
7438,1.95257e+09
7439,3.8976e+08
7440,0
7441,1.29516e+09
7442,0
7443,0
7444,0
7445,6.39288e+08
7446,2.04455e+09
7447,1.26364e+09
7448,2.11103e+09
7449,2.1195e+09
7450,1.46963e+09
7451,5.00071e+08
7452,2.06895e+09
7453,7.95065e+08
7454,1.24088e+09
7455,0
7456,1.1502e+09
7457,1.71818e+09
7458,7.18851e+07
7459,1.58341e+09
7460,0
7461,2.05237e+09
7462,0
7463,2.09519e+09
7464,1.25763e+09
7465,9.31642e+08
7466,0
7467,6.55124e+08
7468,8.16507e+08
7469,0
7470,1.84596e+09
7471,0
7472,1.72952e+09
7473,5.38029e+08
7474,6.89216e+08
7475,0
7476,0
7477,0
7478,9.498e+08
7479,4.41071e+08
7480,1.88295e+08
7481,1.27547e+07
7482,0
7483,1.35294e+09
7484,1.79724e+09
7485,3.13495e+08
7486,2.08828e+09
7487,8.30884e+08
7488,7.18836e+08
7489,1.33483e+09
7490,2.0903e+09
7491,0
7492,2.01413e+09
7493,0
7494,7.87938e+08
7495,0
7496,1.26223e+08
7497,0
7498,0
7499,0
7500,0
7501,4.81737e+08
7502,4.3601e+08
7503,1.37646e+09
7504,0
7505,2.05742e+09
7506,1.04541e+09
7507,1.45702e+09
7508,1.22149e+09
7509,1.72008e+09
7510,0
7511,0
7512,1.88276e+09
7513,1.55198e+09
7514,8.31823e+08
7515,0
7516,1.35279e+09
7517,0
7518,4.52403e+08
7519,1.38408e+09
7520,1.16643e+09
7521,0
7522,0
7523,1.54789e+09
7524,0
7525,9.1779e+08
7526,0
7527,7.77656e+08
7528,2.08896e+09
7529,0
7530,7.49471e+08
7531,8.92107e+08
7532,0
7533,3.93082e+08
7534,2.96266e+08
7535,1.87122e+09
7536,0
7537,4.92988e+08
7538,1.98587e+09
7539,0
7540,1.54957e+08
7541,0
7542,1.885e+09
7543,2.51217e+08
7544,8.09262e+08
7545,0
7546,2.15792e+08
7547,1.74573e+09
7548,0
7549,1.8809e+09
7550,0
7551,1.454e+08
7552,0
7553,2.83926e+08
7554,1.88563e+09
7555,0
7556,9.54338e+08
7557,1.81288e+09
7558,3.11028e+08
7559,0
7560,0
7561,0
7562,1.82153e+09
7563,0
7564,1.15705e+09
7565,1.50746e+09
7566,0
7567,1.05107e+09
7568,1.33017e+09
7569,0
7570,1.85175e+09
7571,9.9578e+08
7572,1.2785e+09
7573,1.93257e+09
7574,0
7575,0
7576,0
7577,8.56129e+08
7578,1.21689e+09
7579,9.48663e+08
7580,1.01394e+09
7581,0
7582,1.96811e+09
7583,1.16079e+08
7584,3.13305e+08
7585,1.64866e+09
7586,1.31881e+08
7587,0
7588,1.67352e+09
7589,1.74518e+09
7590,0
7591,7.31064e+08
7592,5.20182e+08
7593,6.60981e+08
7594,7.05493e+08
7595,1.96166e+09
7596,0
7597,8.25202e+07
7598,1.9563e+09
7599,4.5086e+08
7600,1.07931e+09
7601,0
7602,1.5868e+09
7603,1.31751e+09
7604,3.26247e+08
7605,1.85703e+09
7606,1.79013e+09
7607,2.04777e+09
7608,0
7609,0
7610,0
7611,0
7612,1.28069e+09
7613,0
7614,0
7615,2.10953e+09
7616,1.68796e+09
7617,0
7618,0
7619,1.25738e+06
7620,8.04003e+08
7621,0
7622,1.82621e+09
7623,0
7624,0
7625,0
7626,1.10129e+09
7627,1.76982e+09
7628,2.0842e+09
7629,1.90361e+09
7630,0
7631,4.78272e+08
7632,0
7633,3.46767e+08
7634,1.75273e+09
7635,0
7636,1.06526e+08
7637,1.92657e+08
7638,1.62594e+09
7639,0
7640,0
7641,2.14707e+09
7642,2.27891e+08
7643,0
7644,8.05033e+08
7645,1.02469e+09
7646,1.87071e+09
7647,0
7648,6.68758e+08
7649,1.8254e+09
7650,1.14663e+08
7651,0
7652,0
7653,1.59338e+09
7654,1.45574e+08
7655,1.27772e+09
7656,4.59377e+08
7657,0
7658,2.05278e+09
7659,8.73833e+08
7660,0
7661,2.10186e+09
7662,5.85151e+08
7663,9.35743e+08
7664,0
7665,0
7666,1.36032e+09
7667,0
7668,9.35644e+08
7669,1.74562e+09
7670,0
7671,1.28115e+09
7672,1.55278e+09
7673,8.27783e+08
7674,6.48531e+08
7675,9.07752e+08
7676,0
7677,1.99577e+09
7678,0
7679,0
7680,0
7681,0
7682,2.22111e+08
7683,0
7684,1.34195e+09
7685,0
7686,0
7687,0
7688,0
7689,0
7690,3.89486e+08
7691,1.54035e+09
7692,1.17578e+09
7693,0
7694,0
7695,1.97265e+09
7696,1.81332e+09
7697,1.18919e+09
7698,0
7699,0
7700,0
7701,1.78203e+09
7702,9.51051e+08
7703,1.94172e+09
7704,2.06471e+09
7705,0
7706,0
7707,4.57001e+08
7708,1.07073e+09
7709,9.02268e+08
7710,3.00151e+08
7711,0
7712,8.75194e+08
7713,0
7714,1.81372e+09
7715,1.46868e+09
7716,0
7717,2.13489e+08
7718,0
7719,1.20851e+09
7720,0
7721,1.49346e+09
7722,0
7723,2.01406e+09
7724,1.17839e+09
7725,0
7726,2.01745e+09
7727,7.25543e+07
7728,0
7729,0
7730,7.96209e+08
7731,1.08466e+09
7732,2.12538e+08
7733,0
7734,4.23679e+07
7735,7.3263e+08
7736,9.55721e+08
7737,1.53002e+09
7738,6.83414e+08
7739,0
7740,0
7741,5.79812e+08
7742,0
7743,1.29504e+09
7744,1.12571e+08
7745,0
7746,4.73822e+08
7747,0
7748,1.19204e+09
7749,4.06906e+08
7750,0
7751,1.82013e+09
7752,2.07838e+09
7753,2.07946e+09
7754,0
7755,0
7756,0
7757,3.01006e+08
7758,0
7759,2.07884e+09
7760,1.3449e+09
7761,0
7762,2.07983e+09
7763,2.08086e+09
7764,9.24333e+08
7765,0
7766,1.1001e+09
7767,1.51093e+09
7768,1.58043e+09
7769,1.21599e+09
7770,1.15351e+09
7771,1.39787e+09
7772,0
7773,1.14552e+09
7774,1.86792e+09
7775,2.78135e+08
7776,0
7777,1.0271e+09
7778,0
7779,0
7780,0
7781,1.74484e+09
7782,1.474e+08
7783,1.7548e+09
7784,0
7785,6.78545e+08
7786,4.17449e+08
7787,1.8335e+09
7788,2.04999e+09
7789,4.70512e+08
7790,2.88541e+08
7791,0
7792,1.00293e+09
7793,0
7794,2.79273e+08
7795,1.48028e+09
7796,0
7797,8.94833e+08
7798,0
7799,0
7800,9.66801e+08
7801,0
7802,0
7803,9.81275e+08
7804,0
7805,6.19992e+08
7806,3.30197e+08
7807,0
7808,4.08455e+08
7809,8.28741e+07
7810,1.06545e+09
7811,0
7812,3.02403e+08
7813,0
7814,0
7815,0
7816,0
7817,0
7818,7.7771e+08
7819,0
7820,5.2858e+08
7821,3.25799e+08
7822,0
7823,0
7824,0
7825,1.90746e+09
7826,0
7827,1.44866e+09
7828,0
7829,2.07365e+08
7830,0
7831,0
7832,1.16092e+09
7833,0
7834,2.14392e+09
7835,0
7836,1.50606e+09
7837,1.18711e+09
7838,0
7839,5.61398e+08
7840,4.12983e+08
7841,7.00997e+08
7842,7.96243e+07
7843,2.04193e+09
7844,0
7845,0
7846,2.24246e+08
7847,1.47655e+09
7848,5.60646e+08
7849,6.9624e+08
7850,1.50755e+09
7851,0
7852,4.90575e+08
7853,1.44622e+09
7854,3.29825e+08
7855,0
7856,1.76645e+09
7857,1.4896e+09
7858,0
7859,0
7860,1.44445e+09
7861,1.91421e+09
7862,9.62758e+08
7863,0
7864,2.00333e+09
7865,0
7866,0
7867,1.5626e+09
7868,8.52356e+08
7869,0
7870,1.27214e+09
7871,2.74417e+08
7872,1.69603e+09
7873,7.65406e+08
7874,1.76031e+08
7875,2.64222e+08
7876,0
7877,9.03984e+08
7878,1.46584e+09
7879,1.09689e+09
7880,9.12487e+08
7881,0
7882,1.05495e+09
7883,0
7884,0
7885,0
7886,4.03414e+08
7887,1.63314e+09
7888,1.77212e+09
7889,4.19184e+08
7890,1.64078e+09
7891,5.86507e+08
7892,1.87885e+09
7893,0
7894,1.37615e+09
7895,1.81533e+09
7896,0
7897,1.48138e+09
7898,0
7899,0
7900,1.4667e+09
7901,1.92175e+09
7902,9.67675e+08
7903,0
7904,2.36219e+08
7905,0
7906,0
7907,0
7908,0
7909,0
7910,1.10528e+09
7911,9.82741e+08
7912,1.93124e+09
7913,0
7914,0
7915,1.10438e+09
7916,1.49234e+09
7917,1.08793e+09
7918,8.76395e+08
7919,1.81137e+09
7920,0
7921,1.98634e+09
7922,3.41325e+08
7923,0
7924,0
7925,0
7926,7.80481e+08
7927,0
7928,7.11615e+08
7929,0
7930,3.58309e+08
7931,0
7932,1.084e+09
7933,0
7934,1.12476e+09
7935,2.02611e+09
7936,1.13423e+09
7937,0
7938,0
7939,9.01535e+08
7940,0
7941,2.0006e+09
7942,0
7943,0
7944,1.17692e+08
7945,6.78553e+08
7946,7.19247e+08
7947,1.21183e+09
7948,1.18748e+09
7949,0
7950,1.10997e+09
7951,0
7952,1.2225e+09
7953,3.1572e+08
7954,0
7955,2.13983e+09
7956,0
7957,1.60027e+09
7958,0
7959,2.7419e+08
7960,1.13606e+09
7961,0
7962,3.46462e+08
7963,1.20844e+09
7964,1.69667e+09
7965,1.5339e+09
7966,4.63589e+08
7967,1.34305e+09
7968,0
7969,0
7970,1.75916e+09
7971,5.65962e+08
7972,5.24338e+08
7973,2.1082e+09
7974,1.09077e+09
7975,8.95605e+08
7976,0
7977,0
7978,0
7979,6.84113e+08
7980,5.53618e+08
7981,4.44571e+08
7982,1.96408e+08
7983,1.83904e+09
7984,0
7985,1.4936e+09
7986,1.53683e+09
7987,0
7988,5.55613e+08
7989,0
7990,3.8043e+07
7991,5.28126e+08
7992,0
7993,0
7994,5.304e+08
7995,1.93719e+09
7996,0
7997,0
7998,1.5699e+09
7999,1.76931e+09
8000,7.45658e+08
8001,8.43757e+08
8002,5.505e+08
8003,0
8004,4.36795e+08
8005,1.42826e+09
8006,0
8007,4.6161e+08
8008,1.40136e+09
8009,1.73056e+09
8010,1.01084e+09
8011,2.2788e+06
8012,9.82771e+08
8013,0
8014,1.58261e+09
8015,7.12851e+08
8016,1.48112e+09
8017,1.47628e+09
8018,0
8019,0
8020,0
8021,2.68252e+08
8022,1.63549e+09
8023,1.20717e+09
8024,2.25509e+08
8025,0
8026,1.96811e+09
8027,1.24417e+09
8028,0
8029,0
8030,1.42101e+09
8031,6.23393e+08
8032,2.80456e+08
8033,1.14591e+09
8034,0
8035,1.83535e+09
8036,0
8037,8.83438e+08
8038,9.61722e+08
8039,0
8040,0
8041,0
8042,0
8043,1.60394e+08
8044,2.3883e+08
8045,1.47845e+08
8046,3.39876e+08
8047,3.17798e+08
8048,0
8049,0
8050,0
8051,0
8052,0
8053,0
8054,0
8055,0
8056,1.80709e+09
8057,1.75331e+09
8058,1.73405e+09
8059,1.96931e+09
8060,9.31968e+08
